Date,AAPL,MSFT,GOOGL,AMZN,TSLA
2025-01-27,228.82508850097656,431.3778381347656,191.06170654296875,235.4199981689453,397.1499938964844
2025-01-28,237.187255859375,443.9252624511719,194.53811645507812,238.14999389648438,398.0899963378906
2025-01-29,238.2823028564453,439.0909118652344,194.6476593017578,237.07000732421875,389.1000061035156
2025-01-30,236.520263671875,411.95111083984375,200.0863800048828,234.63999938964844,400.2799987792969
2025-01-31,234.93743896484375,412.0205993652344,203.2240753173828,237.67999267578125,404.6000061035156
2025-02-03,226.9833984375,407.91094970703125,200.4449462890625,237.4199981689453,383.67999267578125
2025-02-04,231.75184631347656,409.35028076171875,205.57489013671875,242.05999755859375,392.2099914550781
2025-02-05,231.42333984375,410.2635803222656,190.58358764648438,236.1699981689453,378.1700134277344
2025-02-06,232.16995239257812,412.7750244140625,190.8525390625,238.8300018310547,374.32000732421875
2025-02-07,226.60513305664062,406.7494812011719,184.61695861816406,229.14999389648438,361.6199951171875
2025-02-10,226.8741912841797,409.2013854980469,185.7425537109375,233.13999938964844,350.7300109863281
2025-02-11,231.82725524902344,408.4271240234375,184.5970458984375,232.75999450683594,328.5
2025-02-12,236.06277465820312,406.0447082519531,182.89370727539062,228.92999267578125,336.510009765625
2025-02-13,240.70689392089844,407.5337219238281,185.41383361816406,230.3699951171875,355.94000244140625
2025-02-14,243.7664337158203,405.43914794921875,184.5073699951172,228.67999267578125,355.8399963378906
2025-02-18,243.6368865966797,406.64031982421875,183.0531005859375,226.64999389648438,354.1099853515625
2025-02-19,244.03550720214844,411.7327575683594,184.5472412109375,226.6300048828125,360.55999755859375
2025-02-20,244.99224853515625,413.9110412597656,183.83999633789062,222.8800048828125,354.3999938964844
2025-02-21,244.7132110595703,406.0332946777344,178.95913696289062,216.5800018310547,337.79998779296875
2025-02-24,246.25791931152344,401.8457336425781,178.55072021484375,212.7100067138672,330.5299987792969
2025-02-25,246.19810485839844,395.77825927734375,174.73565673828125,212.8000030517578,302.79998779296875
2025-02-26,239.5408935546875,397.5985412597656,172.05615234375,214.35000610351562,290.79998779296875
2025-02-27,236.49131774902344,390.4368896484375,167.84266662597656,208.74000549316406,281.95001220703125
2025-02-28,241.01583862304688,394.87310791015625,169.61572265625,212.27999877929688,292.9800109863281
2025-03-03,237.21881103515625,386.4184265136719,166.35845947265625,205.02000427246094,284.6499938964844
2025-03-04,235.1259765625,386.53778076171875,170.25320434570312,203.8000030517578,272.0400085449219
2025-03-05,234.93663024902344,398.881591796875,172.34503173828125,208.36000061035156,279.1000061035156
2025-03-06,234.52801513671875,394.773681640625,171.67764282226562,200.6999969482422,263.45001220703125
2025-03-07,238.25527954101562,391.2127380371094,173.18174743652344,199.25,262.6700134277344
2025-03-10,226.70477294921875,378.13287353515625,165.41319274902344,194.5399932861328,222.14999389648438
2025-03-11,220.08740234375,378.42132568359375,163.58822631835938,196.58999633789062,230.5800018310547
2025-03-12,216.24057006835938,381.2262878417969,166.64979553222656,198.88999938964844,248.08999633789062
2025-03-13,208.96543884277344,376.7502746582031,162.31175231933594,193.88999938964844,240.67999267578125
2025-03-14,212.76246643066406,386.4880676269531,165.03424072265625,197.9499969482422,249.97999572753906
2025-03-17,213.27072143554688,386.6273498535156,163.83755493164062,195.74000549316406,238.00999450683594
2025-03-18,211.96519470214844,381.4749450683594,160.22752380371094,192.82000732421875,225.30999755859375
2025-03-19,214.50650024414062,385.75201416015625,163.43865966796875,195.5399932861328,235.86000061035156
2025-03-20,213.37037658691406,384.7772521972656,162.35165405273438,194.9499969482422,236.25999450683594
2025-03-21,217.5261688232422,389.17364501953125,163.5383758544922,196.2100067138672,248.7100067138672
2025-03-24,219.977783203125,390.98394775390625,167.2182159423828,203.25999450683594,278.3900146484375
2025-03-25,222.98748779296875,393.0528869628906,170.09030151367188,205.7100067138672,288.1400146484375
2025-03-26,220.77503967285156,387.89056396484375,164.60543823242188,201.1300048828125,272.05999755859375
2025-03-27,223.08714294433594,388.4972839355469,161.79319763183594,201.36000061035156,273.1300048828125
2025-03-28,217.15740966796875,376.78009033203125,153.90496826171875,192.72000122070312,263.54998779296875
2025-03-31,221.37301635742188,373.3883056640625,154.21412658691406,190.25999450683594,259.1600036621094
2025-04-01,222.4293975830078,380.15203857421875,156.637451171875,192.1699981689453,268.4599914550781
2025-04-02,223.12701416015625,380.1023254394531,156.60751342773438,196.00999450683594,282.760009765625
2025-04-03,202.49757385253906,371.12042236328125,150.30491638183594,178.41000366210938,267.2799987792969
2025-04-04,187.738037109375,357.92120361328125,145.19903564453125,171.0,239.42999267578125
2025-04-07,180.84161376953125,355.9517822265625,146.34585571289062,175.25999450683594,233.2899932861328
2025-04-08,171.83242797851562,352.6693420410156,144.30149841308594,170.66000366210938,221.86000061035156
2025-04-09,198.17234802246094,388.40777587890625,158.27293395996094,191.10000610351562,272.20001220703125
2025-04-10,189.7710723876953,379.3164978027344,152.39913940429688,181.22000122070312,252.39999389648438
2025-04-11,197.47471618652344,386.378662109375,156.7072296142578,184.8699951171875,252.30999755859375
2025-04-14,201.829833984375,385.7420654296875,158.63192749023438,182.1199951171875,252.35000610351562
2025-04-15,201.45114135742188,383.67315673828125,155.87953186035156,179.58999633789062,254.11000061035156
2025-04-16,193.6079559326172,369.62841796875,152.90774536132812,174.3300018310547,241.5500030517578
2025-04-17,196.3087158203125,365.81884765625,150.74371337890625,172.61000061035156,241.3699951171875
2025-04-21,192.50172424316406,357.205078125,147.26332092285156,167.32000732421875,227.5
2025-04-22,199.059326171875,364.864013671875,151.05287170410156,173.17999267578125,237.97000122070312
2025-04-23,203.9027557373047,372.3936462402344,154.92218017578125,180.60000610351562,250.74000549316406
2025-04-24,207.65989685058594,385.2347412109375,158.8413543701172,186.5399932861328,259.510009765625
2025-04-25,208.56680297851562,389.7605285644531,161.5139617919922,188.99000549316406,284.95001220703125
2025-04-28,209.4238739013672,389.0741882324219,160.1676788330078,187.6999969482422,285.8800048828125
2025-04-29,210.49021911621094,391.9388427734375,159.71893310546875,187.38999938964844,292.0299987792969
2025-04-30,211.77584838867188,393.15234375,158.3626708984375,184.4199981689453,282.1600036621094
2025-05-01,212.59304809570312,423.1316223144531,160.8557891845703,190.1999969482422,280.5199890136719
2025-05-02,204.65020751953125,432.95892333984375,163.57827758789062,189.97999572753906,287.2099914550781
2025-05-05,198.21221923828125,433.8442077636719,163.7577667236328,186.35000610351562,280.260009765625
2025-05-06,197.83349609375,430.99945068359375,162.7804718017578,185.00999450683594,275.3500061035156
2025-05-07,195.58120727539062,431.03924560546875,150.96311950683594,188.7100067138672,276.2200012207031
2025-05-08,196.81698608398438,435.8335876464844,153.85511779785156,192.0800018310547,284.82000732421875
2025-05-09,197.8534393310547,436.3905334472656,152.329345703125,193.05999755859375,298.260009765625
2025-05-12,210.3471221923828,446.8644104003906,158.02362060546875,208.63999938964844,318.3800048828125
2025-05-13,212.48263549804688,446.74505615234375,159.09066772460938,211.3699951171875,334.07000732421875
2025-05-14,211.8839111328125,450.5247802734375,164.91456604003906,210.25,347.67999267578125
2025-05-15,211.00575256347656,451.54119873046875,163.5084686279297,205.1699981689453,342.82000732421875
2025-05-16,210.81614685058594,452.6772155761719,165.73231506347656,205.58999633789062,349.9800109863281
2025-05-19,208.3413543701172,457.26104736328125,166.0813446044922,206.16000366210938,342.0899963378906
2025-05-20,206.42539978027344,456.56353759765625,163.5283966064453,204.07000732421875,343.82000732421875
2025-05-21,201.66542053222656,450.983154296875,168.09579467773438,201.1199951171875,334.6199951171875
2025-05-22,200.93695068359375,453.26513671875,170.3994140625,203.10000610351562,341.0400085449219
2025-05-23,194.8597412109375,448.6015625,168.00604248046875,200.99000549316406,339.3399963378906
2025-05-27,199.78936767578125,459.0746765136719,172.42384338378906,206.02000427246094,362.8900146484375
2025-05-28,199.99893188476562,455.7563781738281,171.8853302001953,204.72000122070312,356.8999938964844
2025-05-29,199.5299072265625,457.0717468261719,171.38670349121094,205.6999969482422,358.42999267578125
2025-05-30,200.4280242919922,458.7458190917969,171.26702880859375,205.00999450683594,346.4599914550781
2025-06-02,201.27622985839844,460.3502197265625,168.5644989013672,206.64999389648438,342.69000244140625
2025-06-03,202.8429412841797,461.3467102050781,165.7223358154297,205.7100067138672,344.2699890136719
2025-06-04,202.3938751220703,462.2435302734375,167.5872039794922,207.22999572753906,332.04998779296875
2025-06-05,200.20848083496094,466.0401611328125,167.74676513671875,207.91000366210938,284.70001220703125
2025-06-06,203.49156188964844,468.730712890625,173.20169067382812,213.57000732421875,295.1400146484375
2025-06-09,201.02674865722656,471.0924072265625,175.81764221191406,216.97999572753906,308.5799865722656
2025-06-10,202.24420166015625,469.2688293457031,178.3237762451172,217.61000061035156,326.0899963378906
2025-06-11,198.36236572265625,470.9628601074219,177.07569885253906,213.1999969482422,326.42999267578125
2025-06-12,198.78147888183594,477.1909484863281,175.42825317382812,213.24000549316406,319.1099853515625
2025-06-13,196.03726196289062,473.2946472167969,174.39984130859375,212.10000610351562,325.30999755859375
2025-06-16,198.0031280517578,477.46002197265625,176.49659729003906,216.10000610351562,329.1300048828125
2025-06-17,195.2289581298828,476.3638610839844,175.6778564453125,214.82000732421875,316.3500061035156
2025-06-18,196.1669921875,478.5561218261719,173.05194091796875,212.52000427246094,322.04998779296875
2025-06-20,200.5777130126953,475.7261047363281,166.38226318359375,209.69000244140625,322.1600036621094
2025-06-23,201.07664489746094,484.2959289550781,164.93450927734375,208.47000122070312,348.67999267578125
2025-06-24,199.87918090820312,488.3915100097656,166.51206970214844,212.77000427246094,340.4700012207031
2025-06-25,201.1365203857422,490.5439453125,170.416015625,211.99000549316406,327.54998779296875
2025-06-26,200.5777130126953,495.705810546875,173.27157592773438,217.1199951171875,325.7799987792969
2025-06-27,200.6575469970703,494.20111083984375,178.25387573242188,223.3000030517578,323.6300048828125
2025-06-30,204.7389373779297,495.66595458984375,175.95742797851562,219.38999938964844,317.6600036621094
2025-07-01,207.3833770751953,490.3247375488281,175.56802368164062,220.4600067138672,300.7099914550781
2025-07-02,211.99366760253906,489.36810302734375,178.3636932373047,219.9199981689453,315.6499938964844
2025-07-03,213.10133361816406,497.0909423828125,179.2523193359375,223.41000366210938,315.3500061035156
2025-07-07,209.50889587402344,495.974853515625,176.5165557861328,223.47000122070312,293.94000244140625
2025-07-08,209.5687713623047,494.8786926269531,174.09031677246094,219.36000061035156,297.80999755859375
2025-07-09,210.69639587402344,501.74456787109375,176.34681701660156,222.5399932861328,295.8800048828125
2025-07-10,211.9637451171875,499.7216796875,177.34527587890625,222.25999450683594,309.8699951171875
2025-07-11,210.7163543701172,501.55523681640625,179.91131591796875,225.02000427246094,313.510009765625
2025-07-14,208.1816864013672,501.2562561035156,181.2791748046875,225.69000244140625,316.8999938964844
2025-07-15,208.67066955566406,504.04644775390625,181.718505859375,226.35000610351562,310.7799987792969
2025-07-16,209.7184600830078,503.8471374511719,182.68701171875,223.19000244140625,321.6700134277344
2025-07-17,209.57875061035156,509.9058532714844,183.29605102539062,223.8800048828125,319.4100036621094
2025-07-18,210.73631286621094,508.2616271972656,184.7737579345703,226.1300048828125,329.6499938964844
2025-07-21,212.03358459472656,508.2715759277344,189.80596923828125,229.3000030517578,328.489990234375
2025-07-22,213.9495391845703,503.4983825683594,191.04405212402344,227.47000122070312,332.1099853515625
2025-07-23,213.7000732421875,504.0962829589844,189.93577575683594,228.2899932861328,332.55999755859375
2025-07-24,213.31089782714844,509.0887145996094,191.87277221679688,232.22999572753906,305.29998779296875
2025-07-25,213.43064880371094,511.9088439941406,192.88121032714844,231.44000244140625,316.05999755859375
2025-07-28,213.6002960205078,510.7030334472656,192.28213500976562,232.7899932861328,325.5899963378906
2025-07-29,210.8261260986328,510.7727966308594,195.44723510742188,231.00999450683594,321.20001220703125
2025-07-30,208.6107940673828,511.4404296875,196.2260284423828,230.19000244140625,319.0400085449219
2025-07-31,207.1339111328125,531.62939453125,191.60317993164062,234.11000061035156,308.2699890136719
2025-08-01,201.95480346679688,522.2723388671875,188.8374786376953,214.75,302.6300048828125
2025-08-04,202.9227752685547,533.7619018554688,194.7383270263672,211.64999389648438,309.260009765625
2025-08-05,202.49366760253906,525.8995361328125,194.36891174316406,213.75,308.7200012207031
2025-08-06,212.8019561767578,523.0994262695312,195.7866973876953,222.30999755859375,319.9100036621094
2025-08-07,219.56771850585938,519.0138549804688,196.21604919433594,223.1300048828125,322.2699890136719
2025-08-08,228.86813354492188,520.2095947265625,201.10845947265625,222.69000244140625,329.6499938964844
2025-08-11,226.95997619628906,519.9405517578125,200.68911743164062,221.3000030517578,339.0299987792969
2025-08-12,229.42758178710938,527.3843383789062,203.02549743652344,221.47000122070312,340.8399963378906
2025-08-13,233.10403442382812,518.7547607421875,201.64764404296875,224.55999755859375,339.3800048828125
2025-08-14,232.5545654296875,520.6480102539062,202.62611389160156,230.97999572753906,335.5799865722656
2025-08-15,231.36570739746094,518.3461303710938,203.58462524414062,231.02999877929688,330.55999755859375
2025-08-18,230.66639709472656,515.286865234375,203.1852569580078,231.49000549316406,335.1600036621094
2025-08-19,230.3367156982422,507.98260498046875,201.25823974609375,228.00999450683594,329.30999755859375
2025-08-20,225.79110717773438,503.9468078613281,199.01171875,223.80999755859375,323.8999938964844
2025-08-21,224.68218994140625,503.2980041503906,199.4410400390625,221.9499969482422,320.1099853515625
2025-08-22,227.53941345214844,506.2824401855469,205.771240234375,228.83999633789062,340.010009765625
2025-08-25,226.94000244140625,503.3179931640625,208.1675262451172,227.94000244140625,346.6000061035156
2025-08-26,229.08792114257812,501.1021423339844,206.81961059570312,228.7100067138672,351.6700134277344
2025-08-27,230.26678466796875,505.7933349609375,207.15908813476562,229.1199951171875,349.6000061035156
2025-08-28,232.33477783203125,508.68792724609375,211.31265258789062,231.60000610351562,345.9800109863281
2025-08-29,231.91517639160156,505.7434387207031,212.5806884765625,229.0,333.8699951171875
2025-09-02,229.49752807617188,504.1763610839844,211.0231170654297,225.33999633789062,329.3599853515625
2025-09-03,238.2390594482422,504.40594482421875,230.30323791503906,225.99000549316406,334.0899963378906
2025-09-04,239.5477752685547,507.02105712890625,231.94070434570312,235.67999267578125,338.5299987792969
2025-09-05,239.45787048339844,494.0752868652344,234.63653564453125,232.3300018310547,350.8399963378906
2025-09-08,237.64962768554688,497.2693176269531,233.8870086669922,235.83999633789062,346.3999938964844
2025-09-09,234.123046875,497.4789123535156,239.47335815429688,238.24000549316406,346.9700012207031
2025-09-10,226.5703582763672,499.43524169921875,239.01365661621094,230.3300018310547,347.7900085449219
2025-09-11,229.80722045898438,500.0740661621094,240.21287536621094,229.9499969482422,368.80999755859375
2025-09-12,233.84332275390625,508.94744873046875,240.64259338378906,228.14999389648438,395.94000244140625
2025-09-15,236.47076416015625,514.397216796875,251.44552612304688,231.42999267578125,410.0400085449219
2025-09-16,237.9193572998047,508.08905029296875,250.99581909179688,234.0500030517578,421.6199951171875
2025-09-17,238.75856018066406,509.06719970703125,249.36688232421875,231.6199951171875,425.8599853515625
2025-09-18,237.64962768554688,507.5001525878906,251.86524963378906,231.22999572753906,416.8500061035156
2025-09-19,245.26223754882812,516.96240234375,254.55349731445312,231.47999572753906,426.07000732421875
2025-09-22,255.8319854736328,513.4889526367188,252.36492919921875,227.6300048828125,434.2099914550781
2025-09-23,254.18359375,508.2787170410156,251.49549865722656,220.7100067138672,425.8500061035156
2025-09-24,252.06564331054688,509.19696044921875,246.97845458984375,220.2100067138672,442.7900085449219
2025-09-25,256.6212158203125,506.0827941894531,245.6293182373047,218.14999389648438,423.3900146484375
2025-09-26,255.2126007080078,510.5045166015625,246.3788299560547,219.77999877929688,440.3999938964844
2025-09-29,254.18359375,513.6386108398438,243.89047241210938,222.1699981689453,443.2099914550781
2025-09-30,254.38340759277344,516.982421875,242.94110107421875,219.57000732421875,444.7200012207031
2025-10-01,255.20260620117188,518.7391357421875,244.7399139404297,220.6300048828125,459.4599914550781
2025-10-02,256.8809814453125,514.7765502929688,245.52940368652344,222.41000366210938,436.0
2025-10-03,257.7701110839844,516.3834838867188,245.1896209716797,219.50999450683594,429.8299865722656
2025-10-06,256.44140625,527.5825805664062,250.26629638671875,220.89999389648438,453.25
2025-10-07,256.23162841796875,523.0010986328125,245.59934997558594,221.77999877929688,433.0899963378906
2025-10-08,257.8100891113281,523.8695068359375,244.46009826660156,225.22000122070312,438.69000244140625
2025-10-09,253.79396057128906,521.4241333007812,241.3721160888672,227.74000549316406,435.5400085449219
2025-10-10,245.032470703125,510.0054626464844,236.4153594970703,216.3699951171875,413.489990234375
2025-10-13,247.42015075683594,513.0896606445312,243.9904022216797,220.07000732421875,435.8999938964844
2025-10-14,247.53004455566406,512.610595703125,245.28955078125,216.38999938964844,429.239990234375
2025-10-15,249.09852600097656,512.4708251953125,250.86590576171875,215.57000732421875,435.1499938964844
2025-10-16,247.21035766601562,510.65423583984375,251.29562377929688,214.47000122070312,428.75
2025-10-17,252.045654296875,512.62060546875,253.13442993164062,213.0399932861328,439.30999755859375
2025-10-20,261.98602294921875,515.8245239257812,256.3822937011719,216.47999572753906,447.42999267578125
2025-10-21,262.5155029296875,516.6929321289062,250.29627990722656,222.02999877929688,442.6000061035156
2025-10-22,258.19970703125,519.5675659179688,251.52548217773438,217.9499969482422,438.9700012207031
2025-10-23,259.3285827636719,519.5875244140625,252.91456604003906,221.08999633789062,448.9800109863281
2025-10-24,262.56549072265625,522.6318359375,259.7501220703125,224.2100067138672,433.7200012207031
2025-10-27,268.5496520996094,530.527099609375,269.0939636230469,226.97000122070312,452.4200134277344
2025-10-28,268.7394714355469,541.057373046875,267.295166015625,229.25,460.54998779296875
2025-10-29,269.4388122558594,540.538330078125,274.3905334472656,230.3000030517578,461.510009765625
2025-10-30,271.13714599609375,524.77783203125,281.2960205078125,222.86000061035156,440.1000061035156
2025-10-31,270.108154296875,516.8426513671875,281.0061950683594,244.22000122070312,456.55999755859375
2025-11-03,268.7894287109375,516.0641479492188,283.5345458984375,254.0,468.3699951171875
2025-11-04,269.7784729003906,513.3692016601562,277.35858154296875,249.32000732421875,444.260009765625
2025-11-05,269.8783874511719,506.2125549316406,284.1241455078125,250.1999969482422,462.07000732421875
2025-11-06,269.50872802734375,496.1713562011719,284.5638732910156,243.0399932861328,445.9100036621094
2025-11-07,268.2099914550781,495.8918762207031,278.647705078125,244.41000366210938,429.5199890136719
2025-11-10,269.42999267578125,505.0547180175781,289.9103698730469,248.39999389648438,445.2300109863281
2025-11-11,275.25,507.7297058105469,291.11956787109375,249.10000610351562,439.6199951171875
2025-11-12,273.4700012207031,510.1851501464844,286.5225830078125,244.1999969482422,430.6000061035156
2025-11-13,272.95001220703125,502.34979248046875,278.3879089355469,237.5800018310547,401.989990234375
2025-11-14,272.4100036621094,509.2268981933594,276.22930908203125,234.69000244140625,404.3500061035156
2025-11-17,267.4599914550781,506.54193115234375,284.83367919921875,232.8699951171875,408.9200134277344
2025-11-18,267.44000244140625,492.8675537109375,284.09417724609375,222.5500030517578,401.25
2025-11-19,268.55999755859375,486.2099914550781,292.61859130859375,222.69000244140625,403.989990234375
2025-11-20,266.25,478.42999267578125,289.26080322265625,217.13999938964844,395.2300109863281
2025-11-21,271.489990234375,472.1199951171875,299.464111328125,220.69000244140625,391.0899963378906
2025-11-24,275.9200134277344,474.0,318.3717346191406,226.27999877929688,417.7799987792969
2025-11-25,276.9700012207031,476.989990234375,323.22857666015625,229.6699981689453,419.3999938964844
2025-11-26,277.54998779296875,485.5,319.7408752441406,229.16000366210938,426.5799865722656
2025-11-28,278.8500061035156,492.010009765625,319.970703125,233.22000122070312,430.1700134277344
2025-12-01,283.1000061035156,486.739990234375,314.6841735839844,233.8800048828125,430.1400146484375
2025-12-02,286.19000244140625,490.0,315.6035461425781,234.4199981689453,429.239990234375
2025-12-03,284.1499938964844,477.7300109863281,319.42108154296875,232.3800048828125,446.739990234375
2025-12-04,280.70001220703125,480.8399963378906,317.4123840332031,229.11000061035156,454.5299987792969
2025-12-05,278.7799987792969,483.1600036621094,321.0599670410156,229.52999877929688,455.0
2025-12-08,277.8900146484375,491.0199890136719,313.7200012207031,226.88999938964844,439.5799865722656
2025-12-09,277.17999267578125,492.0199890136719,317.0799865722656,227.9199981689453,445.1700134277344
2025-12-10,278.7799987792969,478.55999755859375,320.2099914550781,231.77999877929688,451.45001220703125
2025-12-11,278.0299987792969,483.4700012207031,312.42999267578125,230.27999877929688,446.8900146484375
2025-12-12,278.2799987792969,478.5299987792969,309.2900085449219,226.19000244140625,458.9599914550781
2025-12-15,274.1099853515625,474.82000732421875,308.2200012207031,222.5399932861328,475.30999755859375
2025-12-16,274.6099853515625,476.3900146484375,306.57000732421875,222.55999755859375,489.8800048828125
2025-12-17,271.8399963378906,476.1199951171875,296.7200012207031,221.27000427246094,467.260009765625
2025-12-18,272.19000244140625,483.9800109863281,302.4599914550781,226.75999450683594,483.3699951171875
2025-12-19,273.6700134277344,485.9200134277344,307.1600036621094,227.35000610351562,481.20001220703125
2025-12-22,270.9700012207031,484.9200134277344,309.7799987792969,228.42999267578125,488.7300109863281
2025-12-23,272.3599853515625,486.8500061035156,314.3500061035156,232.13999938964844,485.55999755859375
2025-12-24,273.80999755859375,488.0199890136719,314.0899963378906,232.3800048828125,485.3999938964844
2025-12-26,273.3999938964844,487.7099914550781,313.510009765625,232.52000427246094,475.19000244140625
2025-12-29,273.760009765625,487.1000061035156,313.55999755859375,232.07000732421875,459.6400146484375
2025-12-30,273.0799865722656,487.4800109863281,313.8500061035156,232.52999877929688,454.42999267578125
2025-12-31,271.8599853515625,483.6199951171875,313.0,230.82000732421875,449.7200012207031
2026-01-02,271.010009765625,472.94000244140625,315.1499938964844,226.5,438.07000732421875
2026-01-05,267.260009765625,472.8500061035156,316.5400085449219,233.05999755859375,451.6700134277344
2026-01-06,262.3599853515625,478.510009765625,314.3399963378906,240.92999267578125,432.9599914550781
2026-01-07,260.3299865722656,483.4700012207031,321.9800109863281,241.55999755859375,431.4100036621094
2026-01-08,259.0400085449219,478.1099853515625,325.44000244140625,246.2899932861328,435.79998779296875
2026-01-09,259.3699951171875,479.2799987792969,328.57000732421875,247.3800048828125,445.010009765625
2026-01-12,260.25,477.17999267578125,331.8599853515625,246.47000122070312,448.9599914550781
2026-01-13,261.04998779296875,470.6700134277344,335.9700012207031,242.60000610351562,447.20001220703125
2026-01-14,259.9599914550781,459.3800048828125,335.8399963378906,236.64999389648438,439.20001220703125
2026-01-15,258.2099914550781,456.6600036621094,332.7799987792969,238.17999267578125,438.57000732421875
2026-01-16,255.52999877929688,459.8599853515625,330.0,239.1199951171875,437.5
2026-01-20,246.6999969482422,454.5199890136719,322.0,231.0,419.25
2026-01-21,247.64999389648438,444.1099853515625,328.3800048828125,231.30999755859375,431.44000244140625
2026-01-22,248.35000610351562,451.1400146484375,330.5400085449219,234.33999633789062,449.3599853515625
2026-01-23,248.0399932861328,465.95001220703125,327.92999267578125,239.16000366210938,449.05999755859375
2026-01-26,255.41000366210938,470.2799987792969,333.260009765625,238.4199981689453,435.20001220703125
